date,nueva era-count,invento del gobierno-count,contienen microchips -count,puede magnetizar-count,alteran el adn-count,enferma de covid-count,causan infertilidad-count,mi fe me protege-count,nueva era-total_count,invento del gobierno-total_count,contienen microchips -total_count,puede magnetizar-total_count,alteran el adn-total_count,enferma de covid-total_count,causan infertilidad-total_count,mi fe me protege-total_count,nueva era-ratio,invento del gobierno-ratio,contienen microchips -ratio,puede magnetizar-ratio,alteran el adn-ratio,enferma de covid-ratio,causan infertilidad-ratio,mi fe me protege-ratio
"2022-03-19","518","1722","8","413","1687","2505","3","409","4295","4295","4295","4295","4295","4295","4295","4295","0.12060535506402793","0.4009313154831199","0.0018626309662398137","0.09615832363213038","0.39278230500582073","0.5832363213038417","0.0006984866123399302","0.09522700814901047"
"2022-03-20","535","1645","3","420","1730","2199","4","391","3926","3926","3926","3926","3926","3926","3926","3926","0.13627101375445747","0.4190015282730514","0.0007641365257259297","0.10697911360163016","0.44065206316861943","0.5601120733571064","0.0010188487009679063","0.09959246051961283"
"2022-03-21","609","2144","9","547","2283","2587","5","539","3597","3597","3597","3597","3597","3597","3597","3597","0.16930775646371976","0.5960522657770364","0.0025020850708924102","0.15207117041979426","0.6346955796497081","0.7192104531554073","0.0013900472616068947","0.14984709480122324"
"2022-03-22","527","2086","10","690","2228","2283","6","419","2521","2521","2521","2521","2521","2521","2521","2521","0.20904403014676715","0.8274494248314161","0.003966679888932963","0.27370091233637445","0.8837762792542642","0.9055930186433955","0.002380007933359778","0.16620388734629116"
"2022-03-23","763","2516","8","704","2583","3150","8","643","5186","5186","5186","5186","5186","5186","5186","5186","0.1471268800617046","0.4851523332047821","0.0015426147319706903","0.13575009641342076","0.49807173158503665","0.6074045507134593","0.0015426147319706903","0.12398765908214424"
"2022-03-24","752","2624","10","679","2674","3344","8","595","5161","5161","5161","5161","5161","5161","5161","5161","0.14570819608602983","0.5084285991086999","0.001937608990505716","0.1315636504553381","0.5181166440612285","0.6479364464251114","0.0015500871924045726","0.1152877349350901"
"2022-03-25","605","2083","10","562","2230","2532","5","389","3153","3153","3153","3153","3153","3153","3153","3153","0.19188074849349826","0.660640659689185","0.003171582619727244","0.1782429432286711","0.7072629241991754","0.8030447193149381","0.001585791309863622","0.12337456390738978"
"2022-03-26","710","2199","4","554","2221","2759","3","552","3928","3928","3928","3928","3928","3928","3928","3928","0.18075356415478616","0.5598268839103869","0.0010183299389002036","0.1410386965376782","0.5654276985743381","0.7023930753564155","0.0007637474541751527","0.14052953156822812"
"2022-03-27","670","2052","2","518","2169","2554","6","594","3557","3557","3557","3557","3557","3557","3557","3557","0.18836097835254428","0.57689063817824","0.000562271577171774","0.14562833848748946","0.6097835254427889","0.7180208040483553","0.0016868147315153219","0.16699465842001687"
"2022-03-28","847","2684","4","794","2917","3249","14","668","4239","4239","4239","4239","4239","4239","4239","4239","0.19981127624439726","0.6331682000471809","0.0009436187780136825","0.18730832743571596","0.6881339938664779","0.7664543524416136","0.0033026657230478887","0.15758433592828497"
"2022-03-29","545","2070","4","678","2291","2420","5","354","2642","2642","2642","2642","2642","2642","2642","2642","0.20628311884935654","0.7834973504920515","0.001514004542013626","0.25662376987130964","0.8671461014383043","0.9159727479182438","0.0018925056775170325","0.1339894019682059"
"2022-03-30","912","2899","10","838","3092","3565","11","728","4552","4552","4552","4552","4552","4552","4552","4552","0.20035149384885764","0.6368629173989455","0.0021968365553602814","0.18409490333919157","0.679261862917399","0.7831722319859402","0.0024165202108963092","0.15992970123022848"
"2022-03-31","641","2275","11","697","2478","2595","4","440","2916","2916","2916","2916","2916","2916","2916","2916","0.21982167352537724","0.7801783264746228","0.0037722908093278463","0.2390260631001372","0.8497942386831275","0.8899176954732511","0.0013717421124828531","0.15089163237311384"
"2022-04-01","867","2836","6","752","3111","3572","6","628","4457","4457","4457","4457","4457","4457","4457","4457","0.19452546555979358","0.6363024455912049","0.0013461969934933811","0.1687233565178371","0.6980031411263181","0.8014359434597262","0.0013461969934933811","0.14090195198564057"
"2022-04-02","498","1714","9","416","1956","2391","2","450","2723","2723","2723","2723","2723","2723","2723","2723","0.18288652221814175","0.6294528094013955","0.0033051781123760557","0.152772677194271","0.7183253764230628","0.8780756518545721","0.0007344840249724568","0.1652589056188028"
"2022-04-03","574","1951","6","523","2175","2532","13","467","2859","2859","2859","2859","2859","2859","2859","2859","0.2007694998251137","0.6824064358167191","0.002098635886673662","0.18293109478838754","0.7607555089192025","0.8856243441762854","0.004547044421126268","0.16334382651276672"
"2022-04-04","1006","3111","4","914","3338","3926","18","691","4427","4427","4427","4427","4427","4427","4427","4427","0.22724192455387396","0.7027332279195844","0.0009035464196973119","0.20646035690083578","0.7540094872374068","0.8868308109329117","0.0040659588886379034","0.15608764400271063"
"2022-04-05","666","2260","5","774","2558","2809","9","434","3200","3200","3200","3200","3200","3200","3200","3200","0.208125","0.70625","0.0015625","0.241875","0.799375","0.8778125","0.0028125","0.135625"
"2022-04-06","831","2800","7","791","3032","3489","12","562","3872","3872","3872","3872","3872","3872","3872","3872","0.21461776859504134","0.7231404958677686","0.0018078512396694215","0.20428719008264462","0.7830578512396694","0.9010847107438017","0.0030991735537190084","0.14514462809917356"
"2022-04-07","962","3321","10","905","3830","4529","10","738","5014","5014","5014","5014","5014","5014","5014","5014","0.19186278420422817","0.662345432788193","0.001994415636218588","0.18049461507778222","0.7638611886717191","0.9032708416433984","0.001994415636218588","0.14718787395293179"
"2022-04-08","961","3093","11","893","3526","4166","5","680","4839","4839","4839","4839","4839","4839","4839","4839","0.19859475098160778","0.6391816491010539","0.0022731969415168423","0.18454226079768546","0.7286629468898532","0.8609216780326514","0.0010332713370531101","0.14052490183922298"
"2022-04-09","660","2359","4","551","2685","3089","2","546","3439","3439","3439","3439","3439","3439","3439","3439","0.19191625472521082","0.6859552195405642","0.0011631288165164292","0.16022099447513813","0.7807502180866531","0.8982262285548125","0.0005815644082582146","0.15876708345449259"
"2022-04-10","602","2064","1","533","2392","2732","4","523","3057","3057","3057","3057","3057","3057","3057","3057","0.19692508995747465","0.6751717369970559","0.00032711808963035657","0.17435394177298005","0.7824664703958129","0.8936866208701341","0.0013084723585214263","0.17108276087667648"
"2022-04-11","816","2727","5","793","2979","3294","5","586","3611","3611","3611","3611","3611","3611","3611","3611","0.225976183882581","0.7551924674605373","0.0013846579894765993","0.21960675713098865","0.8249792301301578","0.9122126834671836","0.0013846579894765993","0.16228191636665742"
"2022-04-12","585","1996","5","593","2171","2283","7","389","2399","2399","2399","2399","2399","2399","2399","2399","0.24385160483534807","0.8320133388912047","0.0020842017507294707","0.2471863276365152","0.9049604001667362","0.9516465193830763","0.0029178824510212586","0.16215089620675283"
"2022-04-13","385","1384","3","495","1490","1526","3","258","1560","1560","1560","1560","1560","1560","1560","1560","0.2467948717948718","0.8871794871794871","0.0019230769230769232","0.3173076923076923","0.9551282051282052","0.9782051282051282","0.0019230769230769232","0.16538461538461538"
"2022-04-14","225","822","2","261","867","875","1","257","896","896","896","896","896","896","896","896","0.25111607142857145","0.9174107142857143","0.002232142857142857","0.29129464285714285","0.9676339285714286","0.9765625","0.0011160714285714285","0.28683035714285715"
"2022-04-15","143","610","2","232","645","655","0","137","674","674","674","674","674","674","674","674","0.21216617210682492","0.9050445103857567","0.002967359050445104","0.34421364985163205","0.956973293768546","0.9718100890207715","0","0.2032640949554896"
"2022-04-16","197","762","1","229","808","822","2","160","830","830","830","830","830","830","830","830","0.23734939759036144","0.9180722891566265","0.0012048192771084338","0.27590361445783135","0.9734939759036144","0.9903614457831326","0.0024096385542168677","0.1927710843373494"
"2022-04-17","232","867","2","263","907","937","3","190","949","949","949","949","949","949","949","949","0.24446786090621708","0.9135932560590094","0.002107481559536354","0.27713382507903056","0.9557428872497366","0.9873551106427819","0.003161222339304531","0.20021074815595363"
"2022-04-18","438","1616","3","577","1783","1787","8","296","1829","1829","1829","1829","1829","1829","1829","1829","0.23947512301804263","0.8835429196282122","0.0016402405686167304","0.3154729360306178","0.9748496446145435","0.9770366320393657","0.004373974849644614","0.16183706943685075"
"2022-04-19","413","1542","1","565","1652","1671","5","292","1708","1708","1708","1708","1708","1708","1708","1708","0.24180327868852458","0.9028103044496487","0.000585480093676815","0.33079625292740045","0.9672131147540983","0.9783372365339579","0.002927400468384075","0.17096018735362997"
"2022-04-20","450","1655","2","573","1784","1802","5","257","1842","1842","1842","1842","1842","1842","1842","1842","0.24429967426710097","0.8984799131378935","0.0010857763300760044","0.31107491856677527","0.9685124864277959","0.9782844733984799","0.0027144408251900108","0.13952225841476656"
"2022-04-21","538","1830","2","615","1986","2010","7","333","2056","2056","2056","2056","2056","2056","2056","2056","0.2616731517509728","0.8900778210116731","0.0009727626459143969","0.29912451361867703","0.9659533073929961","0.9776264591439688","0.003404669260700389","0.1619649805447471"
"2022-04-22","477","1724","1","585","1864","1886","9","308","1944","1944","1944","1944","1944","1944","1944","1944","0.24537037037037038","0.8868312757201646","0.00051440329218107","0.30092592592592593","0.9588477366255144","0.970164609053498","0.004629629629629629","0.15843621399176955"
"2022-04-23","287","1136","0","368","1199","1219","8","214","1240","1240","1240","1240","1240","1240","1240","1240","0.2314516129032258","0.9161290322580645","0","0.2967741935483871","0.9669354838709677","0.9830645161290322","0.0064516129032258064","0.17258064516129032"
"2022-04-24","339","1148","2","400","1233","1285","7","277","1305","1305","1305","1305","1305","1305","1305","1305","0.2597701149425287","0.8796934865900383","0.0015325670498084292","0.3065134099616858","0.9448275862068966","0.9846743295019157","0.0053639846743295016","0.21226053639846743"
"2022-04-25","588","2002","14","666","2145","2175","13","399","2229","2229","2229","2229","2229","2229","2229","2229","0.26379542395693134","0.8981606101390758","0.006280843427545985","0.29878869448183043","0.9623149394347241","0.9757738896366084","0.005832211754149843","0.17900403768506057"
"2022-04-26","598","2106","4","669","2246","2282","7","407","2319","2319","2319","2319","2319","2319","2319","2319","0.2578697714532126","0.908150064683053","0.0017248814144027599","0.2884864165588616","0.9685209141871496","0.9840448469167745","0.00301854247520483","0.1755066839154808"
"2022-04-27","529","1791","3","638","1930","1945","6","393","1983","1983","1983","1983","1983","1983","1983","1983","0.26676752395360565","0.903177004538578","0.0015128593040847202","0.32173474533535046","0.9732728189611699","0.9808371154815936","0.0030257186081694403","0.19818456883509833"
"2022-04-28","405","1208","3","412","1276","1292","7","235","1310","1310","1310","1310","1310","1310","1310","1310","0.30916030534351147","0.9221374045801527","0.0022900763358778627","0.3145038167938931","0.9740458015267176","0.9862595419847329","0.0053435114503816794","0.17938931297709923"
"2022-04-29","15","42","0","25","48","50","0","12","54","54","54","54","54","54","54","54","0.2777777777777778","0.7777777777777778","0","0.46296296296296297","0.8888888888888888","0.9259259259259259","0","0.2222222222222222"
"2022-04-30","3","24","0","6","30","33","0","8","33","33","33","33","33","33","33","33","0.09090909090909091","0.7272727272727273","0","0.18181818181818182","0.9090909090909091","1.0","0","0.24242424242424243"
"2022-05-01","17","65","0","17","69","76","0","17","76","76","76","76","76","76","76","76","0.2236842105263158","0.8552631578947368","0","0.2236842105263158","0.9078947368421053","1.0","0","0.2236842105263158"
"2022-05-02","22","57","0","29","60","64","1","20","71","71","71","71","71","71","71","71","0.30985915492957744","0.8028169014084507","0","0.4084507042253521","0.8450704225352113","0.9014084507042254","0.014084507042253521","0.28169014084507044"
"2022-05-03","26","79","0","31","81","86","1","21","97","97","97","97","97","97","97","97","0.26804123711340205","0.8144329896907216","0","0.31958762886597936","0.8350515463917526","0.8865979381443299","0.010309278350515464","0.21649484536082475"
"2022-05-04","46","182","0","91","211","217","1","29","238","238","238","238","238","238","238","238","0.19327731092436976","0.7647058823529411","0","0.38235294117647056","0.8865546218487395","0.9117647058823529","0.004201680672268907","0.12184873949579832"
"2022-05-05","90","317","0","140","363","366","1","52","385","385","385","385","385","385","385","385","0.23376623376623376","0.8233766233766234","0","0.36363636363636365","0.9428571428571428","0.9506493506493506","0.0025974025974025974","0.13506493506493505"
"2022-05-06","270","984","3","379","1069","1090","3","183","1122","1122","1122","1122","1122","1122","1122","1122","0.24064171122994651","0.8770053475935828","0.00267379679144385","0.33778966131907306","0.9527629233511586","0.9714795008912656","0.00267379679144385","0.16310160427807488"
"2022-05-07","682","2091","3","726","2259","2291","7","496","2315","2315","2315","2315","2315","2315","2315","2315","0.2946004319654428","0.9032397408207343","0.0012958963282937365","0.31360691144708425","0.9758099352051836","0.9896328293736502","0.003023758099352052","0.2142548596112311"
"2022-05-08","678","1846","2","675","1937","1986","14","478","2113","2113","2113","2113","2113","2113","2113","2113","0.3208707998106957","0.873639375295788","0.000946521533364884","0.31945101751064836","0.9167061050638902","0.9398958826313298","0.006625650733554188","0.22621864647420728"
"2022-05-09","1044","3038","7","1033","3248","3342","3","705","3936","3936","3936","3936","3936","3936","3936","3936","0.2652439024390244","0.771849593495935","0.0017784552845528454","0.2624491869918699","0.8252032520325203","0.8490853658536586","0.0007621951219512195","0.17911585365853658"
"2022-05-10","1326","3597","7","1259","3828","3973","20","755","4547","4547","4547","4547","4547","4547","4547","4547","0.29162084891137013","0.7910710358478118","0.0015394765779634925","0.27688585880800526","0.841873762920607","0.8737629206069937","0.004398504508467121","0.16604354519463382"
"2022-05-11","1204","3342","9","1157","3543","3658","12","728","4212","4212","4212","4212","4212","4212","4212","4212","0.2858499525166192","0.7934472934472935","0.002136752136752137","0.27469135802469136","0.8411680911680912","0.8684710351377019","0.002849002849002849","0.1728395061728395"
"2022-05-12","1132","3260","5","1144","3459","3575","7","675","4152","4152","4152","4152","4152","4152","4152","4152","0.2726396917148362","0.7851637764932563","0.0012042389210019267","0.27552986512524086","0.833092485549133","0.8610308285163777","0.0016859344894026974","0.16257225433526012"
"2022-05-13","1187","3161","6","1131","3384","3456","11","707","3934","3934","3934","3934","3934","3934","3934","3934","0.30172852058973054","0.8035078800203356","0.001525165226232842","0.2874936451448907","0.8601931875953228","0.8784951703101169","0.0027961362480935434","0.1797153024911032"
"2022-05-14","744","1902","5","654","2052","2130","3","517","2498","2498","2498","2498","2498","2498","2498","2498","0.2978382706164932","0.7614091273018415","0.0020016012810248197","0.2618094475580464","0.8214571657325861","0.8526821457165733","0.0012009607686148918","0.20696557245796637"
"2022-05-15","566","1480","1","498","1583","1649","7","402","2059","2059","2059","2059","2059","2059","2059","2059","0.27489072365225836","0.718795531811559","0.00048567265662943174","0.241864983001457","0.7688198154443905","0.800874210781933","0.003399708596406022","0.19524040796503156"
"2022-05-16","961","2753","6","1042","2950","3058","18","619","3571","3571","3571","3571","3571","3571","3571","3571","0.26911229347521703","0.7709325119014282","0.0016802016241949033","0.2917950154018482","0.8260991318958275","0.8563427611313358","0.00504060487258471","0.17334080089610754"
"2022-05-17","1198","3345","7","1284","3520","3645","18","832","4192","4192","4192","4192","4192","4192","4192","4192","0.2857824427480916","0.7979484732824428","0.0016698473282442748","0.3062977099236641","0.8396946564885496","0.8695133587786259","0.004293893129770993","0.1984732824427481"
"2022-05-18","1170","3345","17","1193","3560","3683","15","800","4241","4241","4241","4241","4241","4241","4241","4241","0.2758783305824098","0.7887290733317613","0.00400848856401792","0.2813015798160811","0.8394246639943409","0.8684272577222353","0.003536901674133459","0.18863475595378448"
"2022-05-19","1149","3288","13","1154","3498","3580","8","797","4162","4162","4162","4162","4162","4162","4162","4162","0.27606919750120135","0.7900048053820279","0.0031234983181162904","0.27727054300816917","0.8404613166746756","0.8601633829889476","0.0019221528111484864","0.19149447381066795"
"2022-05-20","1047","3026","14","1106","3227","3317","9","751","3795","3795","3795","3795","3795","3795","3795","3795","0.2758893280632411","0.797364953886693","0.003689064558629776","0.2914361001317523","0.8503293807641634","0.8740447957839262","0.0023715415019762848","0.19789196310935442"
"2022-05-21","697","2010","9","741","2161","2224","12","529","2530","2530","2530","2530","2530","2530","2530","2530","0.2754940711462451","0.7944664031620553","0.0035573122529644267","0.2928853754940711","0.8541501976284585","0.8790513833992095","0.0047430830039525695","0.20909090909090908"
"2022-05-22","661","1751","2","691","1851","1902","6","466","2286","2286","2286","2286","2286","2286","2286","2286","0.2891513560804899","0.7659667541557306","0.0008748906386701663","0.3022747156605424","0.8097112860892388","0.8320209973753281","0.0026246719160104987","0.20384951881014873"
"2022-05-23","943","2752","5","1049","2943","2983","13","630","3022","3022","3022","3022","3022","3022","3022","3022","0.31204500330906687","0.9106551952349438","0.0016545334215751159","0.3471211118464593","0.9738583719391132","0.9870946393117142","0.004301786896095301","0.2084712111184646"
"2022-05-24","1268","3489","9","1255","3678","3735","14","870","3816","3816","3816","3816","3816","3816","3816","3816","0.33228511530398325","0.914308176100629","0.0023584905660377358","0.32887840670859536","0.9638364779874213","0.9787735849056604","0.003668763102725367","0.2279874213836478"
"2022-05-25","1243","3375","5","1185","3563","3611","11","873","3674","3674","3674","3674","3674","3674","3674","3674","0.3383233532934132","0.9186173108328797","0.0013609145345672292","0.3225367446924333","0.9697876973326075","0.9828524768644529","0.0029940119760479044","0.2376156777354382"
"2022-05-26","1279","3509","12","1232","3692","3738","11","848","3798","3798","3798","3798","3798","3798","3798","3798","0.33675618746708796","0.9239073196419167","0.00315955766192733","0.3243812532912059","0.9720905739863086","0.9842022116903634","0.0028962611901000527","0.22327540810953134"
"2022-05-27","1092","3071","13","1131","3321","3350","7","755","3425","3425","3425","3425","3425","3425","3425","3425","0.3188321167883212","0.8966423357664234","0.0037956204379562043","0.3302189781021898","0.9696350364963504","0.9781021897810219","0.0020437956204379564","0.22043795620437956"
"2022-05-28","700","2009","4","749","2128","2165","4","482","2179","2179","2179","2179","2179","2179","2179","2179","0.32124827902707664","0.9219825608077099","0.0018357044515832951","0.343735658558972","0.976594768242313","0.9935750344194585","0.0018357044515832951","0.22120238641578704"
"2022-05-29","701","2074","3","730","2212","2241","2","553","2258","2258","2258","2258","2258","2258","2258","2258","0.3104517271922055","0.9185119574844995","0.001328609388839681","0.3232949512843224","0.9796279893711249","0.9924712134632419","0.0008857395925597874","0.24490699734278124"
"2022-05-30","851","2270","8","808","2381","2409","8","516","2462","2462","2462","2462","2462","2462","2462","2462","0.3456539398862713","0.9220146222583265","0.003249390739236393","0.3281884646628757","0.9670999187652315","0.9784727863525589","0.003249390739236393","0.20958570268074736"
"2022-05-31","1252","3600","24","1264","3808","3843","22","850","3917","3917","3917","3917","3917","3917","3917","3917","0.3196323717130457","0.9190707173857544","0.006127138115905029","0.3226959407709982","0.9721725810569313","0.9811079908092928","0.005616543272912944","0.21700280827163645"
"2022-06-01","1352","3479","9","1251","3663","3728","12","816","3827","3827","3827","3827","3827","3827","3827","3827","0.3532793310687222","0.9090671544290567","0.0023517115233864646","0.3268879017507186","0.957146590018291","0.9741311732427489","0.003135615364515286","0.21322184478703946"
"2022-06-02","1221","3460","6","1183","3620","3644","18","764","3713","3713","3713","3713","3713","3713","3713","3713","0.3288446000538648","0.9318610288176676","0.0016159439806086723","0.3186102881766765","0.9749528683005656","0.9814166442230002","0.004847831941826017","0.2057635335308376"
"2022-06-03","1065","3114","8","1027","3273","3321","15","649","3384","3384","3384","3384","3384","3384","3384","3384","0.3147163120567376","0.9202127659574468","0.002364066193853428","0.3034869976359338","0.9671985815602837","0.9813829787234043","0.004432624113475178","0.19178486997635935"
"2022-06-04","707","2027","5","621","2126","2145","9","464","2166","2166","2166","2166","2166","2166","2166","2166","0.32640812557710064","0.935826408125577","0.0023084025854108957","0.2867036011080332","0.9815327793167128","0.9903047091412742","0.004155124653739612","0.21421975992613113"
"2022-06-05","717","1900","4","658","2007","2032","8","497","2052","2052","2052","2052","2052","2052","2052","2052","0.34941520467836257","0.9259259259259259","0.001949317738791423","0.3206627680311891","0.9780701754385965","0.9902534113060428","0.003898635477582846","0.2422027290448343"
"2022-06-06","1099","3189","6","1073","3363","3415","11","679","3482","3482","3482","3482","3482","3482","3482","3482","0.3156232050545663","0.9158529580700747","0.0017231476163124641","0.30815623205054565","0.9658242389431362","0.9807581849511775","0.0031591039632395176","0.19500287191269386"
"2022-06-07","1211","3545","18","1270","3708","3751","12","766","3809","3809","3809","3809","3809","3809","3809","3809","0.31793121554213705","0.9306904699396167","0.0047256497768443165","0.33342084536623784","0.9734838540299291","0.9847729062746128","0.0031504331845628774","0.201102651614597"
"2022-06-08","1230","3569","14","1250","3741","3793","19","785","3856","3856","3856","3856","3856","3856","3856","3856","0.31898340248962653","0.9255705394190872","0.0036307053941908715","0.3241701244813278","0.9701763485477178","0.983661825726141","0.004927385892116182","0.20357883817427386"
"2022-06-09","1222","3279","18","1117","3437","3512","9","768","4076","4076","4076","4076","4076","4076","4076","4076","0.2998037291462218","0.8044651619234544","0.004416094210009814","0.2740431795878312","0.8432286555446517","0.8616290480863592","0.002208047105004907","0.18842001962708538"
"2022-06-10","1090","3117","7","1083","3309","3387","9","675","3894","3894","3894","3894","3894","3894","3894","3894","0.27991782229070367","0.800462249614792","0.0017976373908577298","0.2781201848998459","0.849768875192604","0.8697996918335902","0.0023112480739599386","0.17334360554699538"
"2022-06-11","714","1940","2","667","2025","2092","3","510","2450","2450","2450","2450","2450","2450","2450","2450","0.2914285714285714","0.7918367346938775","0.0008163265306122449","0.27224489795918366","0.826530612244898","0.8538775510204082","0.0012244897959183673","0.20816326530612245"
"2022-06-12","761","1976","5","668","2083","2126","7","575","2541","2541","2541","2541","2541","2541","2541","2541","0.2994883903974813","0.777646595828414","0.0019677292404565133","0.2628886265249902","0.8197560015741834","0.8366784730421094","0.0027548209366391185","0.226288862652499"
"2022-06-13","1203","3215","7","1081","3378","3462","19","745","3934","3934","3934","3934","3934","3934","3934","3934","0.3057956278596848","0.8172343670564312","0.0017793594306049821","0.27478393492628367","0.85866802236909","0.8800203355363497","0.004829689883070666","0.18937468225724455"
"2022-06-14","1397","3703","11","1296","3910","3990","15","830","4647","4647","4647","4647","4647","4647","4647","4647","0.3006240585323865","0.7968581880783301","0.0023671185711211535","0.2788896061975468","0.8414030557348827","0.8586184635248547","0.0032278889606197547","0.17860985582095976"
"2022-06-15","1317","3944","15","1375","4094","4189","12","818","4767","4767","4767","4767","4767","4767","4767","4767","0.276274386406545","0.8273547304384309","0.0031466331025802393","0.2884413677365219","0.8588210614642333","0.8787497377805747","0.0025173064820641915","0.17159639186070905"
"2022-06-16","1385","3975","15","1256","4161","4246","11","795","4850","4850","4850","4850","4850","4850","4850","4850","0.28556701030927834","0.8195876288659794","0.003092783505154639","0.25896907216494847","0.8579381443298969","0.8754639175257732","0.002268041237113402","0.16391752577319588"
"2022-06-17","1249","3627","7","1221","3805","3868","9","722","4415","4415","4415","4415","4415","4415","4415","4415","0.28289920724801815","0.8215175537938845","0.0015855039637599094","0.27655719139297846","0.8618346545866364","0.8761041902604757","0.0020385050962627408","0.16353340883352208"
"2022-06-18","805","2363","4","807","2454","2500","8","556","2876","2876","2876","2876","2876","2876","2876","2876","0.27990264255910985","0.8216272600834492","0.0013908205841446453","0.2805980528511822","0.8532684283727399","0.8692628650904033","0.0027816411682892906","0.1933240611961057"
"2022-06-19","933","2653","3","878","2832","2890","8","628","3258","3258","3258","3258","3258","3258","3258","3258","0.2863720073664825","0.8143032535297728","0.0009208103130755065","0.2694904849600982","0.8692449355432781","0.8870472682627378","0.0024554941682013503","0.19275629220380602"
"2022-06-20","1036","2839","6","872","2959","3008","2","674","3489","3489","3489","3489","3489","3489","3489","3489","0.29693321868730294","0.8137002006305531","0.0017196904557179708","0.24992834623101176","0.8480940097449126","0.8621381484666093","0.0005732301519059903","0.19317856119231872"
"2022-06-21","1410","3951","13","1265","4141","4247","13","865","4775","4775","4775","4775","4775","4775","4775","4775","0.29528795811518327","0.827434554973822","0.0027225130890052357","0.2649214659685864","0.8672251308900524","0.8894240837696336","0.0027225130890052357","0.181151832460733"
"2022-06-22","1509","4065","9","1311","4246","4320","19","877","4941","4941","4941","4941","4941","4941","4941","4941","0.3054037644201579","0.8227079538554949","0.0018214936247723133","0.26533090467516696","0.8593402145314714","0.8743169398907104","0.0038453754300748835","0.17749443432503542"
"2022-06-23","1445","4042","15","1298","4241","4308","14","885","4856","4856","4856","4856","4856","4856","4856","4856","0.29757001647446457","0.8323723228995058","0.0030889621087314663","0.2672981878088962","0.8733525535420099","0.8871499176276771","0.002883031301482702","0.1822487644151565"
"2022-06-24","1339","3692","5","1183","3868","3949","12","811","4422","4422","4422","4422","4422","4422","4422","4422","0.30280416101311625","0.8349163274536409","0.0011307100859339666","0.2675260063319765","0.8747173224785165","0.8930348258706468","0.0027137042062415195","0.18340117593848937"
"2022-06-25","814","2296","2","719","2389","2450","5","567","2791","2791","2791","2791","2791","2791","2791","2791","0.29165173772841274","0.8226442135435328","0.0007165890361877463","0.2576137585094948","0.855965603726263","0.8778215693299892","0.0017914725904693658","0.20315299175922608"
"2022-06-26","765","2279","4","744","2368","2412","10","541","2763","2763","2763","2763","2763","2763","2763","2763","0.2768729641693811","0.8248280854144047","0.0014477017734346724","0.2692725298588491","0.8570394498733261","0.8729641693811075","0.003619254433586681","0.19580166485703945"
"2022-06-27","908","2787","9","878","2897","2973","4","563","3459","3459","3459","3459","3459","3459","3459","3459","0.2625036137612027","0.805724197745013","0.0026019080659150044","0.2538305868748193","0.8375252963284187","0.8594969644405898","0.0011564035848511131","0.16276380456779416"
"2022-06-28","1311","4076","13","1256","4284","4357","18","895","4434","4434","4434","4434","4434","4434","4434","4434","0.2956698240866035","0.9192602616147948","0.0029318899413622013","0.2832656743346865","0.9661705006765899","0.9826341903473161","0.0040595399188092015","0.20184934596301307"
"2022-06-29","1370","4219","12","1280","4429","4470","15","908","4550","4550","4550","4550","4550","4550","4550","4550","0.3010989010989011","0.9272527472527472","0.0026373626373626374","0.2813186813186813","0.9734065934065934","0.9824175824175824","0.0032967032967032967","0.19956043956043956"
"2022-06-30","1295","4075","14","1250","4246","4291","8","779","4362","4362","4362","4362","4362","4362","4362","4362","0.29688216414488766","0.9342044933516735","0.0032095369096744614","0.28656579550664835","0.973406694176983","0.9837230628152224","0.0018340210912425492","0.17858780375974323"
"2022-07-01","1299","3714","9","1089","3857","3907","6","710","3977","3977","3977","3977","3977","3977","3977","3977","0.32662811164194117","0.9338697510686447","0.002263012320844858","0.2738244908222278","0.9698265023887352","0.9823987930600956","0.0015086748805632386","0.17852652753331658"
