date,vacunas-count,efectos secundarios vacuna ...-count,trombos-count,trombosis-count,pfizer-count,moderna-count,astrazeneca-count,jhonson & jhonson janssen-count,sinovac-count,sinopharm-count,zydus-count,gamaleya-count,vacunas-total_count,efectos secundarios vacuna ...-total_count,trombos-total_count,trombosis-total_count,pfizer-total_count,moderna-total_count,astrazeneca-total_count,jhonson & jhonson janssen-total_count,sinovac-total_count,sinopharm-total_count,zydus-total_count,gamaleya-total_count,vacunas-ratio,efectos secundarios vacuna ...-ratio,trombos-ratio,trombosis-ratio,pfizer-ratio,moderna-ratio,astrazeneca-ratio,jhonson & jhonson janssen-ratio,sinovac-ratio,sinopharm-ratio,zydus-ratio,gamaleya-ratio
"2021-03-12","299","1032","16","25","115","55","153","13","73","21","0","1","4569","4569","4569","4569","4569","4569","4569","4569","4569","4569","4569","4569","0.06544101553950536","0.22586999343401182","0.0035018603633180127","0.005471656817684395","0.025169621361348215","0.012037644998905668","0.0334865397242285","0.0028452615451958854","0.01597723790763843","0.004596191726854892","0","0.0002188662727073758"
"2021-03-13","183","651","5","9","45","20","54","14","36","9","0","0","3096","3096","3096","3096","3096","3096","3096","3096","3096","3096","3096","3096","0.05910852713178295","0.21027131782945738","0.001614987080103359","0.0029069767441860465","0.014534883720930232","0.006459948320413436","0.01744186046511628","0.004521963824289405","0.011627906976744186","0.0029069767441860465","0","0"
"2021-03-14","130","639","0","7","45","33","53","8","34","11","0","5","2995","2995","2995","2995","2995","2995","2995","2995","2995","2995","2995","2995","0.04340567612687813","0.21335559265442405","0","0.002337228714524207","0.015025041736227046","0.011018363939899833","0.017696160267111852","0.002671118530884808","0.011352253756260434","0.003672787979966611","0","0.001669449081803005"
"2021-03-15","294","1081","33","40","66","41","190","8","35","12","0","4","4519","4519","4519","4519","4519","4519","4519","4519","4519","4519","4519","4519","0.0650586412923213","0.2392122150918345","0.007302500553219739","0.008851515822084531","0.014605001106439478","0.009072803717636645","0.042044700154901526","0.0017703031644169065","0.007745076344323965","0.0026554547466253594","0","0.0008851515822084533"
"2021-03-16","331","1145","20","37","89","79","193","3","65","22","0","4","4780","4780","4780","4780","4780","4780","4780","4780","4780","4780","4780","4780","0.0692468619246862","0.2395397489539749","0.0041841004184100415","0.007740585774058577","0.018619246861924687","0.016527196652719664","0.040376569037656906","0.0006276150627615063","0.013598326359832637","0.004602510460251046","0","0.0008368200836820083"
"2021-03-17","369","1112","21","31","110","63","181","23","82","14","0","1","4696","4696","4696","4696","4696","4696","4696","4696","4696","4696","4696","4696","0.07857751277683135","0.23679727427597955","0.004471890971039182","0.006601362862010221","0.023424190800681432","0.013415672913117547","0.03854344122657581","0.0048977853492333905","0.01746166950596252","0.002981260647359455","0","0.00021294718909710392"
"2021-03-18","322","1141","41","43","81","37","208","7","39","18","0","3","4728","4728","4728","4728","4728","4728","4728","4728","4728","4728","4728","4728","0.06810490693739425","0.24132825719120135","0.008671742808798646","0.009094754653130288","0.01713197969543147","0.007825719120135364","0.043993231810490696","0.0014805414551607445","0.008248730964467006","0.0038071065989847717","0","0.0006345177664974619"
"2021-03-19","328","1060","23","35","71","33","215","3","56","16","0","6","4126","4126","4126","4126","4126","4126","4126","4126","4126","4126","4126","4126","0.07949587978671838","0.2569074163839069","0.005574406204556471","0.008482792050412021","0.017207949587978673","0.007998061076102764","0.05210857973824527","0.0007270964614638875","0.013572467280659235","0.003877847794474067","0","0.001454192922927775"
"2021-03-20","200","690","9","7","40","17","109","2","54","17","0","0","3044","3044","3044","3044","3044","3044","3044","3044","3044","3044","3044","3044","0.0657030223390276","0.2266754270696452","0.002956636005256242","0.0022996057818659658","0.013140604467805518","0.005584756898817346","0.03580814717477004","0.000657030223390276","0.017739816031537452","0.005584756898817346","0","0"
"2021-03-21","162","669","1","1","36","19","67","2","29","16","0","3","3063","3063","3063","3063","3063","3063","3063","3063","3063","3063","3063","3063","0.05288932419196866","0.21841332027424093","0.000326477309826967","0.000326477309826967","0.011753183153770812","0.006203068886712374","0.02187397975840679","0.000652954619653934","0.009467841984982043","0.005223636957231472","0","0.0009794319294809011"
"2021-03-22","239","892","11","15","52","38","119","3","38","19","0","6","3634","3634","3634","3634","3634","3634","3634","3634","3634","3634","3634","3634","0.06576774903687396","0.24545954870665934","0.003026967528893781","0.004127682993946065","0.014309301045679693","0.010456796917996699","0.03274628508530545","0.000825536598789213","0.010456796917996699","0.005228398458998349","0","0.001651073197578426"
"2021-03-23","291","1115","4","3","66","31","91","3","32","16","0","2","3933","3933","3933","3933","3933","3933","3933","3933","3933","3933","3933","3933","0.07398932112890923","0.2834986015764048","0.0010170353419781336","0.0007627765064836003","0.016781083142639208","0.007882023900330536","0.023137554030002543","0.0007627765064836003","0.00813628273582507","0.004068141367912535","0","0.0005085176709890668"
"2021-03-24","308","1126","5","4","73","35","114","4","37","19","0","1","4709","4709","4709","4709","4709","4709","4709","4709","4709","4709","4709","4709","0.06540666808239541","0.23911658526226376","0.0010617965597791463","0.0008494372478233171","0.015502229772775536","0.007432575918454024","0.024208961562964537","0.0008494372478233171","0.007857294542365683","0.004034826927160756","0","0.00021235931195582927"
"2021-03-25","381","1218","3","2","100","60","126","29","67","28","0","3","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","0.08101211992345311","0.2589836274718265","0.0006378907080586859","0.00042526047203912394","0.0212630236019562","0.01275781416117372","0.02679140973846481","0.006166276844567297","0.014246225813310653","0.005953646608547736","0","0.0006378907080586859"
"2021-03-26","259","938","2","3","61","28","87","14","56","17","0","2","3724","3724","3724","3724","3724","3724","3724","3724","3724","3724","3724","3724","0.06954887218045112","0.2518796992481203","0.0005370569280343716","0.0008055853920515575","0.016380236305048337","0.007518796992481203","0.023361976369495167","0.0037593984962406013","0.015037593984962405","0.004564983888292159","0","0.0005370569280343716"
"2021-03-27","143","682","0","1","30","15","46","7","13","8","0","1","3069","3069","3069","3069","3069","3069","3069","3069","3069","3069","3069","3069","0.04659498207885305","0.2222222222222222","0","0.00032583903551645487","0.009775171065493646","0.004887585532746823","0.014988595633756924","0.002280873248615184","0.004235907461713913","0.002606712284131639","0","0.00032583903551645487"
"2021-03-28","141","636","0","0","21","23","40","9","16","14","0","2","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","0.04757085020242915","0.2145748987854251","0","0","0.00708502024291498","0.00775978407557355","0.01349527665317139","0.003036437246963563","0.005398110661268556","0.004723346828609987","0","0.0006747638326585695"
"2021-03-29","282","1060","3","1","65","65","84","7","29","15","0","8","4339","4339","4339","4339","4339","4339","4339","4339","4339","4339","4339","4339","0.06499193362525928","0.2442959207190597","0.0006914035492048859","0.00023046784973496196","0.014980410232772528","0.014980410232772528","0.019359299377736807","0.0016132749481447338","0.006683567642313897","0.0034570177460244295","0","0.0018437427978796957"
"2021-03-30","289","1153","6","17","55","26","116","11","36","24","0","1","4573","4573","4573","4573","4573","4573","4573","4573","4573","4573","4573","4573","0.06319702602230483","0.25213207959763834","0.001312048983162038","0.0037174721189591076","0.012027115678985349","0.005685545593702165","0.025366280341132735","0.0024054231357970696","0.007872293898972229","0.005248195932648152","0","0.00021867483052700635"
"2021-03-31","294","1215","4","7","119","43","93","12","41","24","0","6","4659","4659","4659","4659","4659","4659","4659","4659","4659","4659","4659","4659","0.06310367031551835","0.2607855763039279","0.0008585533376261","0.0015024683408456751","0.025541961794376476","0.009229448379480575","0.019961365099806824","0.0025756600128783","0.008800171710667526","0.0051513200257566","0","0.00128783000643915"
"2021-04-01","219","961","0","3","85","28","65","7","14","25","0","7","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","3568","0.06137892376681614","0.26933856502242154","0","0.0008408071748878924","0.02382286995515695","0.007847533632286996","0.01821748878923767","0.001961883408071749","0.003923766816143498","0.007006726457399103","0","0.001961883408071749"
"2021-04-02","190","788","13","19","59","25","70","5","28","19","0","11","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","3206","0.059263880224578916","0.24578914535246413","0.004054897067997504","0.005926388022457892","0.018402994385527137","0.007797878976918278","0.021834061135371178","0.0015595757953836558","0.008733624454148471","0.005926388022457892","0","0.0034310667498440423"
"2021-04-03","185","736","13","11","71","28","62","8","35","9","0","23","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","2980","0.06208053691275168","0.24697986577181208","0.00436241610738255","0.003691275167785235","0.0238255033557047","0.009395973154362415","0.02080536912751678","0.0026845637583892616","0.01174496644295302","0.0030201342281879194","0","0.0077181208053691275"
"2021-04-04","137","630","1","6","21","21","31","6","16","5","0","5","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","2656","0.05158132530120482","0.2371987951807229","0.00037650602409638556","0.002259036144578313","0.007906626506024096","0.007906626506024096","0.011671686746987951","0.002259036144578313","0.006024096385542169","0.0018825301204819277","0","0.0018825301204819277"
"2021-04-05","227","1017","0","1","41","30","46","3","28","7","0","4","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","3681","0.061668024993208365","0.2762836185819071","0","0.00027166530834012495","0.011138277641945124","0.008149959250203748","0.012496604183645748","0.0008149959250203749","0.007606628633523499","0.0019016571583808748","0","0.0010866612333604998"
"2021-04-06","361","1309","21","40","91","39","160","14","63","16","0","7","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","4717","0.0765316938732245","0.2775068899724401","0.0044519821920712315","0.00847996608013568","0.01929192283230867","0.008267966928132288","0.03391986432054272","0.002967988128047488","0.013355946576213695","0.0033919864320542717","0","0.001483994064023744"
"2021-04-07","389","1401","66","46","81","59","213","7","58","14","0","6","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","4967","0.07831689148379303","0.28206160660358365","0.013287698812160258","0.009261123414535936","0.016307630360378498","0.011878397422991745","0.042883027984699014","0.0014093013891685123","0.01167706865311053","0.0028186027783370245","0","0.0012079726192872962"
"2021-04-08","107","381","22","10","32","17","76","5","13","10","0","2","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","1662","0.06438026474127558","0.2292418772563177","0.013237063778580024","0.006016847172081829","0.019253910950661854","0.01022864019253911","0.0457280385078219","0.0030084235860409147","0.007821901323706379","0.006016847172081829","0","0.0012033694344163659"
"2021-04-09","2","15","0","0","2","1","1","0","2","0","0","0","53","53","53","53","53","53","53","53","53","53","53","53","0.03773584905660377","0.2830188679245283","0","0","0.03773584905660377","0.018867924528301886","0.018867924528301886","0","0.03773584905660377","0","0","0"
"2021-04-10","0","8","0","0","0","0","0","0","1","0","0","0","49","49","49","49","49","49","49","49","49","49","49","49","0","0.16326530612244897","0","0","0","0","0","0","0.02040816326530612","0","0","0"
"2021-04-11","6","38","0","0","1","1","1","0","1","1","0","0","136","136","136","136","136","136","136","136","136","136","136","136","0.04411764705882353","0.27941176470588236","0","0","0.007352941176470588","0.007352941176470588","0.007352941176470588","0","0.007352941176470588","0.007352941176470588","0","0"
"2021-04-12","34","118","3","0","18","6","10","2","13","0","0","0","394","394","394","394","394","394","394","394","394","394","394","394","0.08629441624365482","0.29949238578680204","0.007614213197969543","0","0.04568527918781726","0.015228426395939087","0.025380710659898477","0.005076142131979695","0.03299492385786802","0","0","0"
"2021-04-13","157","629","20","20","45","27","49","11","44","7","0","1","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","2196","0.0714936247723133","0.28642987249544627","0.009107468123861567","0.009107468123861567","0.020491803278688523","0.012295081967213115","0.022313296903460837","0.005009107468123861","0.020036429872495445","0.0031876138433515485","0","0.0004553734061930783"
"2021-04-14","384","1367","47","38","119","62","159","34","50","16","0","11","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","5079","0.07560543414057885","0.2691474699744044","0.0092537901161646","0.007481787753494782","0.023429809017523135","0.01220712738728096","0.03130537507383343","0.006694231147863753","0.009844457570387872","0.003150226422524119","0","0.0021657806654853317"
"2021-04-15","366","1426","33","33","95","49","113","19","51","15","0","3","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","5237","0.06988734008019859","0.2722932976895169","0.006301317548214626","0.006301317548214626","0.018140156578193622","0.009356501814015658","0.02157723887721978","0.0036280313156387247","0.009738399847240786","0.002864235249188467","0","0.0005728470498376934"
"2021-04-16","304","1185","12","22","125","70","124","21","91","20","0","2","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","4742","0.0641079713201181","0.24989455925769719","0.0025305778152678194","0.004639392661324336","0.026360185575706453","0.014761703922395614","0.026149304091100802","0.004428511176718684","0.019190215099114297","0.004217629692113032","0","0.00042176296921130323"
"2021-04-17","75","351","3","2","14","12","20","1","12","5","0","1","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","1762","0.04256526674233825","0.19920544835414303","0.00170261066969353","0.0011350737797956867","0.007945516458569807","0.00681044267877412","0.011350737797956867","0.0005675368898978433","0.00681044267877412","0.0028376844494892167","0","0.0005675368898978433"
"2021-04-18","17","111","3","0","8","7","6","1","4","1","0","1","391","391","391","391","391","391","391","391","391","391","391","391","0.043478260869565216","0.28388746803069054","0.0076726342710997444","0","0.020460358056265986","0.017902813299232736","0.015345268542199489","0.0025575447570332483","0.010230179028132993","0.0025575447570332483","0","0.0025575447570332483"
"2021-04-19","194","885","9","15","67","30","66","4","36","9","0","12","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","3134","0.06190172303765156","0.282386726228462","0.002871729419272495","0.004786215698787492","0.021378430121250798","0.009572431397574984","0.021059349074664963","0.0012763241863433313","0.01148691767708998","0.002871729419272495","0","0.0038289725590299937"
"2021-04-20","341","1302","15","18","73","31","96","30","66","14","0","17","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","4703","0.07250691048267063","0.2768445672974697","0.00318945354029343","0.0038273442483521157","0.015522007229428024","0.006591537316606421","0.02041250265787795","0.00637890708058686","0.014033595577291091","0.002976823304273868","0","0.0036147140123325536"
"2021-04-21","482","1467","7","5","146","40","87","18","73","11","0","13","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","5440","0.08860294117647059","0.2696691176470588","0.001286764705882353","0.0009191176470588235","0.026838235294117645","0.007352941176470588","0.015992647058823528","0.0033088235294117647","0.013419117647058823","0.002022058823529412","0","0.0023897058823529414"
"2021-04-22","322","1211","9","7","89","44","72","10","60","16","0","3","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","5305","0.06069745523091423","0.2282752120640905","0.0016965127238454288","0.0013195098963242225","0.016776625824693685","0.008294062205466541","0.01357210179076343","0.001885014137606032","0.011310084825636193","0.0030160226201696515","0","0.0005655042412818096"
"2021-04-23","374","1280","31","35","148","50","141","30","87","10","0","2","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","4773","0.0783574271946365","0.26817515189608215","0.006494866959983239","0.007332914309658495","0.031007751937984496","0.010475591870940708","0.0295411690760528","0.006285355122564425","0.018227529855436832","0.002095118374188142","0","0.0004190236748376283"
"2021-04-24","227","810","5","11","66","37","68","10","55","17","0","6","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","3363","0.06749925661611657","0.2408563782337199","0.0014867677668748143","0.0032708890871245913","0.019625334522747548","0.011002081474873625","0.020220041629497473","0.0029735355337496285","0.016354445435622957","0.005055010407374368","0","0.001784121320249777"
"2021-04-25","214","881","2","4","65","37","99","8","52","31","0","1","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","3413","0.06270143568707881","0.2581306768239086","0.0005859947260474656","0.0011719894520949312","0.01904482859654263","0.010840902431878113","0.029006738939349547","0.0023439789041898623","0.015235862877234104","0.009082918253735717","0","0.0002929973630237328"
